order_item_id,order_id,product_id,quantity,price
3991,669,1304,2,24
4146,1267,4135,9,64
4509,1099,1743,2,36
4585,2610,341,2,35
4729,3013,2233,1,58
4861,1401,1750,2,24
4930,1456,3074,6,20
5105,4726,1895,8,66
5225,3522,2609,2,5
5353,4154,1773,5,71
5614,4623,2374,10,75
5848,3344,1698,4,68
5884,2721,330,4,71
6130,4641,2068,7,57
6311,3734,1861,10,19
6494,2365,4673,6,75
6503,1202,108,4,84
6608,3249,129,7,14
6664,2692,496,4,25
6686,4092,3916,4,29
6700,2323,1685,10,84
6732,4596,2662,4,54
6736,2482,1437,6,39
7175,950,4113,3,35
7429,2291,241,9,71
7438,2173,1245,-4,947
7721,4542,2172,5,15
7866,4463,2796,8,62
8078,4502,4688,2,56
8386,2603,1256,7,57
8464,2067,3106,2,99
8552,2758,4008,1,72
9134,515,3605,7,34
9225,3865,790,3,97
18,972,516,1,16
103,1114,3880,9,67
876,2389,2403,10,62
1074,4598,2570,8,67
1480,4849,667,7,2
1505,1946,3893,8,4
1673,4775,4161,10,87
1794,1868,735,4,87
2403,3463,2544,8,66
2605,2600,471,3,55
2759,480,3000,5,96
3162,693,668,9,39
3166,4801,1849,9,48
3512,4491,1426,5,5
3841,2745,3852,10,26
3892,4592,2571,5,8
4120,3705,13,3,55
4617,1958,919,8,78
4966,3059,302,8,5
5061,2608,4336,8,20
5340,3537,2028,5,1
5998,2999,1521,3,89
6084,404,3587,5,97
6247,1460,1161,9,76
6257,4662,4848,8,16
6263,4549,66,4,89
6364,717,4080,6,36
6475,199,30,3,58
6684,2012,3106,7,46
7042,4925,736,10,49
7596,2077,2536,9,54
8007,719,2460,8,12
8124,2112,4133,9,79
8499,4544,2263,6,81
8598,2156,4921,4,44
8647,1806,1306,10,87
8728,683,2654,7,58
8776,1201,2079,6,31
9211,411,3692,1,27
9532,3422,2488,2,16
9932,1821,3712,6,20
150,4494,2114,10,218
228,4793,353,10,72
630,3968,2585,1,21
763,1481,1467,5,37
904,3793,3628,7,26
929,2968,2708,7,7
1214,4962,3348,1,49
1431,116,4487,6,55
2018,2183,3511,7,45
2671,3308,1364,10,26
3765,4475,582,6,80
3791,1228,4928,10,35
4420,1516,1763,4,54
4514,3276,2582,1,12
4687,4541,1246,6,54
4691,927,4534,4,25
4802,3507,690,7,24
4892,3348,1489,5,687
5055,4916,2459,8,96
5139,3087,2833,8,79
5395,1502,4538,6,15
5444,2949,4704,6,18
5501,3794,3202,4,43
5572,2129,1201,6,89
5750,10,3586,4,33
6425,362,4824,9,27
6488,3577,3813,1,27
6900,1791,463,10,38
7130,3556,3022,9,317
7341,96,2151,7,21
7595,901,575,5,34
8066,2100,3686,4,73
8745,3597,3765,4,76
8836,4343,1153,1,21
8888,1737,4029,2,11
9467,1830,3546,2,50
9530,2219,4996,2,86
9780,653,4906,3,12
9905,2938,5,10,48
9992,1022,1055,2,86
442,2716,601,8,36
550,418,3164,3,59
571,1143,3597,7,92
955,4785,3821,10,58
1030,1000,4933,10,88
1194,4981,4278,4,31
1275,4928,130,6,54
1302,1350,3825,4,733
1341,4927,1372,4,72
1441,3551,566,1,63
1743,413,1188,1,87
1916,2136,3029,6,88
2369,120,41,1,42
2433,4848,2167,7,15
2816,1590,3925,6,47
3000,1512,1956,5,47
3072,1050,3470,2,17
3503,2041,4526,8,66
3596,4849,47,4,52
3914,2513,2541,9,96
4217,2515,881,5,71
4233,1179,2702,4,402
4470,654,2025,-1,92
4973,977,2687,3,9
4998,1638,1923,10,11
5068,4518,1770,6,39
5981,2257,2441,2,76
6094,1227,4729,4,82
6106,1286,3583,4,5
6116,672,4630,7,42
6581,1967,1639,1,27
6794,2116,3866,9,87
6874,3519,1273,5,18
7222,3256,465,-9,78
7342,1150,3750,5,21
7399,395,4057,8,32
7426,2264,3118,8,10
7428,2256,1916,3,24
7605,646,2588,7,90
7742,1419,4949,2,62
7946,3152,3593,10,49
8257,1992,3746,5,18
8263,2958,4272,4,79
8438,4816,2726,1,12
8561,3344,666,5,92
8791,1924,1845,5,29
8969,4158,853,5,2
9060,4620,3397,2,11
9309,3020,32,10,1
9311,1489,2243,4,98
9370,1338,2845,9,5
9556,3974,1618,2,79
9560,390,2099,4,67
9751,3722,1970,8,43
201,2334,4588,3,86
351,2406,840,1,47
1015,3504,2344,2,81
1067,895,1939,3,23
1102,3452,3885,5,50
1409,4796,1516,9,78
1446,1389,3837,1,49
1765,92,613,6,98
1920,4338,427,2,24
2008,981,4013,7,62
2062,2593,74,1,61
2116,938,4985,3,96
2123,3576,938,1,85
2258,2918,3271,6,26
2342,1031,4356,9,870
2425,1456,3601,8,41
2629,4925,3309,7,41
2646,3827,288,4,92
2735,276,3952,3,73
2815,2529,4480,5,64
3124,653,1087,2,100
3430,2588,4098,7,8
3431,2156,390,1,39
3479,4832,2671,1,5
3630,1550,571,2,17
4125,336,2674,10,64
4128,4539,1428,7,50
4138,3565,1929,3,68
4269,4432,1397,4,90
4276,652,3150,1,51
4398,4640,2867,4,50
4592,23,2011,3,61
5028,4729,3844,6,99
5371,4892,4572,6,54
5896,582,2669,9,34
5901,2263,4885,7,60
6128,4576,3400,6,15
6655,2772,1498,10,84
6825,1006,2629,8,27
6986,1090,440,1,1
7007,2868,4348,2,91
7406,4383,725,3,10
7411,1737,2431,10,73
7984,1696,4417,3,83
8224,3365,3786,7,59
8500,4049,632,5,54
8592,3855,704,2,16
8610,183,1880,9,50
8748,1487,3510,7,8
8807,4276,4037,9,89
9384,1006,818,4,38
9461,2321,4028,1,4
9569,651,3502,4,54
9596,3172,902,4,60
9725,3854,2510,6,77
444,407,878,2,4
478,293,4452,4,96
483,1245,687,10,19
662,2747,4492,3,10
1107,409,4862,10,47
1129,3614,1024,10,81
1342,1679,803,4,21
1452,4659,3962,9,94
1757,4242,410,4,442
1846,2617,1937,1,19
1938,518,1097,10,4
2144,524,2467,7,62
2177,4182,4700,5,89
2424,1255,3983,6,37
2585,1156,2954,7,73
2608,4252,121,4,68
3042,1840,4477,5,1
3115,3351,520,2,2
3130,407,2533,8,98
3523,981,2058,6,19
3694,3470,3373,3,34
3845,3729,4896,7,90
3882,3384,2734,2,42
3905,4957,3425,5,80
4148,924,1993,5,71
4195,4676,3029,5,67
4234,3413,1815,4,64
4241,3173,1798,1,65
4334,4196,1704,2,11
4460,1162,4543,4,34
4476,236,3397,10,87
4721,3544,4817,3,13
4798,875,2455,6,48
4968,4306,2371,10,44
5014,640,1897,6,75
5355,4885,4057,10,99
5568,2445,3436,1,32
5570,3769,3057,6,3
5734,1194,4853,5,57
6038,2089,21,9,2
6336,1242,3698,3,38
6413,2989,893,2,50
6457,3960,541,4,52
6638,747,3121,9,15
6822,79,4816,-10,33
7487,2941,379,1,92
7638,1737,889,4,9
7654,2640,3136,7,79
7696,2743,3163,7,84
7773,1937,3684,5,22
7993,2435,3977,8,41
8054,3370,935,6,66
8260,2107,2430,9,73
8764,2508,3601,6,88
9022,4538,578,9,78
9092,3900,1037,5,64
9332,1080,1862,1,87
9504,4741,609,2,42
9989,4709,4795,9,68
22,477,1328,10,28
76,4273,2459,3,57
596,735,3220,6,16
678,3176,4314,4,53
683,1091,4683,8,20
739,3376,4809,7,30
986,2283,321,6,28
1298,1225,4129,1,69
1331,1056,3547,2,77
1442,2477,2680,4,72
1490,1654,1616,1,24
1539,4022,2100,2,10
1811,978,1728,5,84
1912,57,4229,3,100
2056,707,2014,4,30
2073,1923,356,5,16
2415,537,3691,-1,23
2488,306,1468,5,41
2660,4878,4162,7,52
2827,4770,3418,6,49
3223,4124,4309,3,78
3435,619,48,9,71
3751,1095,699,6,34
3790,2267,3083,1,36
3918,45,562,1,95
4059,994,1177,8,4
4308,3172,2808,7,63
4443,3088,4332,7,40
4587,711,3804,1,91
4986,919,1961,-10,84
5071,948,1664,3,43
5210,4186,3796,10,58
5221,453,4274,1,71
5469,4581,3243,5,51
5913,583,2209,8,69
6100,1930,1663,5,93
6145,4412,1997,8,69
6374,3070,3003,8,80
6388,4348,3107,8,30
6755,372,1163,6,49
7971,4692,1733,-8,79
8050,3032,1713,9,86
8166,2753,4858,7,58
8449,180,4061,10,88
8633,2068,1204,8,36
8699,2908,1577,7,96
9359,764,4033,7,12
9473,377,4331,8,60
9528,2648,2818,-2,90
318,4089,2000,4,34
372,2351,4056,7,33
789,604,178,4,73
1085,2975,4854,3,63
1127,4861,2498,2,71
1137,1438,748,3,75
1200,3214,4566,6,3
1227,4823,2982,6,28
1268,1645,4787,8,30
1436,3926,1978,8,9
1636,1591,3566,4,35
1767,1884,2418,5,93
1873,2569,4198,3,81
1875,2680,157,8,44
2860,3472,2411,3,87
2944,1457,3281,8,36
3208,3519,1170,6,10
3309,1195,1917,4,7
3665,4952,348,5,22
3688,449,821,8,41
3705,3967,3468,10,100
3921,2387,183,9,44
4009,707,1386,3,2
4097,411,2614,7,85
4561,3107,790,5,8
4594,1931,2866,8,55
5163,3434,4836,4,30
5279,1103,2222,3,18
5333,682,3578,2,66
5652,899,4771,5,16
6109,299,283,7,24
6323,4932,2071,1,88
6471,3572,2643,4,96
6747,3995,1544,8,85
6812,136,4624,2,77
6855,1162,1118,8,8
6951,1955,2928,8,58
7232,1737,3430,7,24
8179,1009,3319,1,52
8426,3086,679,10,93
8476,2665,2745,1,81
8528,3361,2557,6,25
8688,4059,1845,1,62
8716,1745,2494,8,90
9497,1083,3817,8,92
9536,943,3564,3,94
9944,3341,2159,9,45
14,4526,4686,5,69
34,2756,1634,5,72
180,1171,3791,7,41
435,2748,721,8,60
572,659,4860,6,89
1101,4865,886,5,13
1148,835,4076,7,98
1459,4011,1489,4,92
1702,1898,4446,4,11
1708,1889,584,10,58
1715,2302,1690,10,29
1797,3677,2547,10,10
1829,2502,294,10,21
2081,2729,3913,9,74
2150,2752,2343,4,87
2192,3327,533,5,7
2445,2292,2190,8,79
2515,3314,3102,1,16
2825,3377,3238,1,5
2835,2060,176,3,49
2982,4178,2229,5,66
3340,653,67,8,89
3487,2493,1046,8,81
4172,1108,1597,6,73
4207,723,1201,6,40
4569,4912,2264,1,35
4579,1681,1182,9,152
4596,1324,1164,5,72
4602,4036,4372,10,60
4937,3266,2546,4,4
5118,2493,1304,5,62
5277,959,2142,6,99
5853,430,4958,7,60
6089,1282,2349,6,85
6193,1363,3338,2,20
6355,3411,12,4,1
6577,3468,4051,4,77
6639,2579,2257,8,86
6702,522,2586,7,92
6715,3481,1075,3,33
7343,2248,3472,1,3
7697,2635,1867,10,29
8222,3298,2875,4,3
8394,331,335,-3,2
8808,4499,1876,2,74
8860,2362,799,9,53
8870,1954,3827,5,8
9958,4212,3569,7,44
101,1294,1863,6,4
111,902,1879,8,61
173,1958,2839,7,41
259,1957,472,6,91
364,3790,1761,4,28
426,4101,4327,1,61
799,3241,4871,8,79
895,1755,1956,8,93
1166,1942,3675,8,59
1193,134,2881,1,75
1336,2213,4296,1,9
1534,2002,1906,1,22
1628,3600,3786,6,19
1960,2215,284,6,73
2145,2246,110,5,90
2322,1806,1134,7,40
2432,1289,649,3,60
2455,908,84,3,88
2688,3701,3962,8,32
2866,1090,2005,6,93
2888,4386,2520,1,23
2935,1162,2681,5,48
3156,1004,1146,3,47
3548,330,3174,7,66
4403,2984,2497,1,49
4431,3071,1593,10,31
4603,4900,4714,4,6
4640,1758,2194,1,47
4648,661,2383,1,9
4754,4417,2781,5,49
4765,3465,4028,10,27
4794,4515,4151,1,37
4828,392,2924,5,29
5035,2135,4460,10,72
5074,2348,4136,2,46
5180,3828,1578,6,32
5233,1595,3389,9,29
5490,3911,1028,1,36
5504,2180,1227,2,85
5650,504,4110,1,57
5678,3260,475,5,68
6129,2927,673,2,9
6550,94,4651,5,38
6660,574,3347,4,98
7019,2816,2620,7,72
7032,103,4348,5,158
7088,4796,2273,2,100
7553,2920,4551,5,3
7896,1898,2431,7,10
8070,4762,111,1,6
8182,722,1665,8,23
8221,3766,1259,6,82
8226,1315,2919,8,87
8495,4221,1055,9,82
8616,726,3858,1,21
8998,1135,3123,7,35
9128,2589,943,6,42
9454,870,929,10,82
9900,2569,3809,8,62
9977,3153,896,9,100
79,3526,325,6,34
1025,2949,3976,2,8
1195,2024,3951,3,78
1792,2340,2317,3,82
1824,4326,320,7,32
1980,4220,524,9,65
2256,2986,551,7,28
2262,4010,2239,6,98
2303,3428,3709,7,42
2497,4253,832,3,62
2584,2304,4002,6,67
3353,1642,2975,5,76
3447,1478,555,5,825
3646,3688,4069,3,50
3801,4091,3519,9,11
3927,432,285,10,68
4044,4349,3782,-7,95
4499,1866,3441,5,45
4809,3069,2466,10,31
5022,3567,4951,10,37
5048,2122,2587,1,93
5164,1722,1098,6,4
5168,136,2351,5,754
5302,2385,1000,7,9
5334,795,3447,8,49
5394,993,4381,4,85
5483,1710,2020,3,68
5522,2812,875,7,84
5525,3342,4502,1,70
5598,4238,1777,3,53
5710,1363,1059,5,15
6415,4512,316,1,90
6490,3162,3144,10,95
6536,4168,82,9,94
6633,4530,848,6,52
6679,4702,905,3,26
6851,4275,1669,7,83
7062,1415,517,8,32
7571,887,408,6,37
7629,3752,391,7,75
7978,2378,4370,7,64
8147,2515,744,7,79
8355,4504,4675,7,85
8468,4843,1518,7,78
8532,4484,3249,6,66
9063,782,3342,2,84
9084,2625,2800,3,11
9301,2826,578,7,75
9482,330,1677,5,72
9522,3324,4054,7,3
9537,1881,1261,8,21
9877,2111,4309,9,74
10000,868,499,4,23
415,2320,3713,10,32
513,1832,1816,-3,30
1419,2018,223,8,77
1423,1678,1031,9,81
1523,2947,4747,2,5
1548,2748,385,4,23
2015,4864,2823,9,50
2534,920,1240,9,81
2572,2795,559,4,37
2725,3083,359,5,15
3062,2807,3266,9,42
3146,2128,1446,8,83
3306,2057,3396,-4,781
3481,721,2071,1,100
3759,2501,2082,9,63
3760,3458,4570,9,33
4517,2181,462,9,91
4939,4292,4842,2,73
5051,1169,2044,-3,2
5382,2346,4788,1,31
5527,4809,4396,9,76
5798,3636,2304,6,3
5977,4311,326,3,55
5984,3676,665,3,62
6445,3949,266,10,36
6614,159,1527,1,43
6908,1475,3731,1,24
7448,1544,213,1,71
7621,4905,3275,2,38
8043,4420,3984,-3,60
8384,1978,2136,8,17
8446,1216,3452,4,27
8485,1839,4254,3,8
8884,3479,4779,3,16
9055,2465,3998,2,100
9327,1026,4407,3,89
9393,2276,716,5,14
9432,3745,1536,8,21
9460,4714,3447,10,59
9611,458,782,4,65
3778,2298,4506,5,67
300,4160,4452,1,11
1047,4941,1450,5,77
1098,824,2447,7,93
1704,856,2151,7,22
1760,4507,1117,1,55
1773,3959,149,4,36
1814,594,3803,3,47
1930,3749,3651,1,11
2325,48,2571,10,19
2405,2408,2295,3,14
2482,3093,2209,6,56
3176,153,2647,3,72
3382,764,2512,2,60
3459,188,4726,3,62
3567,3541,2167,7,48
3690,1350,3762,4,76
3847,2126,482,3,94
4071,2653,4342,2,72
4092,1272,2607,1,55
4229,646,4562,2,89
4627,2760,2051,2,74
4680,4918,2048,7,51
4797,2081,3651,7,97
4866,1799,4619,2,7
5506,752,1406,6,10
6073,899,769,1,21
6517,4618,3996,10,56
6532,2036,3551,5,36
6875,4295,2514,3,600
7313,4366,3773,4,22
7415,3992,4876,10,93
7439,4710,119,10,8
7747,2455,4626,5,98
7763,2209,4585,2,66
7801,644,2338,10,34
7811,1368,3720,6,12
7996,2008,3003,3,81
8016,704,206,7,27
8039,3365,4734,5,99
8174,4105,2726,10,33
8424,2481,468,3,46
8467,86,3625,6,82
8572,1589,1188,5,58
8958,199,3116,6,96
9034,2642,554,6,83
9512,3533,784,6,3
9546,1754,4506,3,35
9643,2118,3745,4,73
9658,1047,3307,1,23
9691,212,3711,3,47
9820,4796,1184,9,78
9915,570,3077,6,58
382,638,2076,6,32
570,461,1965,-1,42
932,2333,2076,10,98
935,3466,3140,3,73
945,3460,1284,2,72
1033,494,1824,7,86
1165,63,3236,2,63
1273,4973,1851,4,2
1555,214,1888,6,57
1987,3200,2660,2,54
2021,2237,1759,4,56
2090,1142,214,5,59
2102,171,4840,-5,8
2149,676,678,9,63
2483,3309,2483,1,20
2601,1790,3134,9,33
2766,772,2055,10,36
2909,4761,1394,1,45
2934,1314,800,9,83
3034,342,318,8,36
3419,4020,3694,8,83
3455,3493,1990,5,48
3656,4726,1050,2,46
3830,4795,2110,7,19
3985,910,2326,8,54
4480,2346,4456,1,81
4871,2084,2111,6,59
4933,4107,1822,5,15
4983,4053,3073,2,70
4992,1952,2971,4,8
5142,4613,373,1,28
5352,4142,3974,2,36
5367,1456,4476,1,39
5388,4554,3128,3,40
5601,2341,3904,3,20
6239,1245,341,8,21
6486,508,4948,9,75
6599,2135,577,8,71
6710,3500,3561,3,53
7040,3847,1954,3,15
7515,2233,500,6,60
7720,2871,1465,4,75
7956,1309,3702,7,18
8176,3021,1538,1,16
8399,3717,1542,6,13
8461,4104,1220,10,57
8490,1444,500,8,21
8866,487,4736,9,43
8867,1803,4879,2,21
8932,4184,1285,6,45
9136,502,4947,1,24
9293,1563,737,6,21
9361,4583,4403,7,3
9543,3292,4092,10,75
9584,1519,3964,-9,86
9602,1398,1664,1,44
9705,4875,1599,1,48
9884,2016,2591,2,33
9984,4063,4937,6,39
194,4753,1467,5,69
626,2384,2192,2,62
735,2755,4544,1,34
769,843,1767,10,43
1277,2620,1465,8,88
1369,2702,3491,9,91
1400,4065,469,6,85
1579,2589,2114,9,85
1862,2453,630,10,77
1943,4950,2092,10,38
2055,2319,2938,6,20
2077,3198,3026,3,7
2182,573,4269,10,65
2350,3655,4013,6,52
2555,3652,172,1,98
2999,4381,4111,9,44
3323,2491,3058,7,32
3474,3741,15,9,33
3657,1390,908,5,80
3827,481,1794,1,22
4056,2937,2656,6,35
4132,305,966,4,29
4188,986,3832,6,75
4193,1355,4455,8,99
4358,842,2298,9,4
4467,3767,2294,3,23
4908,2170,1860,4,19
6163,4629,4980,7,49
6342,3786,2298,10,67
6972,4063,4615,6,63
7202,4704,3527,3,89
7297,3909,2622,6,38
7442,2001,3779,6,94
7611,3958,189,4,50
7706,3113,2682,9,49
8501,643,2809,7,67
8763,4035,3626,2,36
8976,2388,4312,10,49
9153,1823,929,6,81
9333,1098,3719,8,68
9357,3055,2620,7,19
9531,1299,1596,9,25
9806,2922,3318,7,35
9985,3605,730,4,79
13,1405,1480,5,61
158,2271,1356,3,24
196,3966,4632,10,79
216,3253,1943,3,49
346,2240,2605,3,94
466,3894,4012,9,59
557,4055,2839,3,57
585,3590,1272,5,69
869,727,40,1,46
878,2701,1808,1,71
990,3582,147,6,67
1106,1127,1608,8,83
1144,4468,402,6,4
1185,4877,4769,1,58
1221,2854,1796,8,93
1363,364,2847,6,55
2009,1801,4371,5,18
2112,2477,2531,5,15
2215,746,1623,8,46
2260,2445,46,8,84
2465,968,3124,8,59
2926,2484,2319,3,91
3003,1506,2099,9,25
3172,1071,3023,2,71
3598,3766,4245,1,35
4079,2975,568,8,57
4545,4308,1214,4,52
4879,4050,3006,1,30
5187,3029,189,10,73
5903,1266,734,5,34
6240,4831,765,8,64
6724,4542,4119,4,36
6878,3299,1378,5,94
6932,3675,4699,7,51
7003,298,1054,2,27
7329,41,4001,1,879
7570,2824,2541,1,34
7705,1015,2603,1,39
7719,2092,3183,10,79
7723,402,943,1,48
7855,3725,1179,3,62
8072,1855,2653,5,41
9037,2542,1577,8,70
9054,406,519,10,92
9152,4797,4248,5,89
9208,1172,3218,9,83
9312,1866,444,4,78
9391,2935,323,6,45
9450,3185,2588,4,41
9464,4866,178,-10,50
9748,486,1995,3,83
9752,1364,2687,10,38
9767,4399,3979,5,57
250,118,550,3,100
337,2852,2880,5,94
462,4387,4497,9,29
750,4855,3401,9,4
811,2979,4282,4,76
969,2091,1389,3,7
1051,4261,2184,1,89
1120,2951,1882,9,75
1205,4358,1689,8,31
2301,4773,2591,4,24
2417,1273,1280,10,91
2681,1733,2361,1,64
2884,2560,4262,8,2
2897,2482,1319,10,7
3154,1758,5,3,1
3181,3648,3420,6,77
3188,4630,3814,4,100
3194,411,2795,5,9
3202,2385,3878,7,59
3237,2319,425,5,44
3395,2094,505,2,44
3441,3578,1182,5,65
3838,2653,2689,8,87
4412,440,2908,1,57
4464,3073,1955,3,71
5069,2582,3133,7,58
6002,450,2023,3,27
6183,4013,2274,2,10
6430,1708,4646,2,42
7248,2794,3984,7,52
7456,3028,1440,10,12
7554,751,1527,8,9
7856,1263,311,8,95
8255,3720,1433,5,15
8729,567,158,5,34
8898,4559,465,10,66
8921,4750,1608,1,100
9074,3458,3707,10,37
9441,2059,2194,3,41
9622,2761,696,1,13
9980,3430,2734,4,34
9986,635,1823,1,100
8161,236,4806,7,45
37,4588,2399,8,99
51,4158,596,5,82
536,3390,316,5,78
745,3799,135,10,7
1260,3309,2516,2,53
1320,2346,1876,4,99
1422,1335,2580,5,9
1535,2287,74,8,81
2197,736,313,5,96
2226,96,2141,7,63
2261,2426,95,6,73
2459,4851,1726,6,72
2731,2748,999,8,53
2769,2910,3659,6,97
2810,2796,1158,10,75
2958,1529,2017,1,98
3026,4801,446,5,84
3037,4138,1875,4,35
3169,4003,4374,5,13
3251,1607,1790,10,83
3277,4468,3459,9,17
3304,3837,2988,2,52
3351,3271,450,5,73
3372,2715,2068,8,69
3586,4597,3651,10,97
3954,4339,362,9,22
4197,3371,4703,9,50
4326,4330,3958,2,51
4422,4607,667,10,94
4701,900,3662,6,87
4720,3900,676,1,57
5117,2762,2824,2,34
5762,2126,2210,3,20
5777,1893,3899,6,13
6032,4439,2511,6,25
6045,1717,287,7,49
6455,635,2027,4,79
6467,2599,4065,1,80
6617,3403,4586,5,51
6640,70,4371,8,41
6671,826,86,4,37
6811,1538,2644,4,73
6833,1002,341,4,11
6871,2377,3775,1,41
7010,4280,765,6,84
7221,3016,3852,6,71
7269,1842,3935,-3,24
7295,2064,4612,5,88
7635,4574,2211,5,35
8099,1194,2994,9,4
8348,2851,960,4,70
8450,816,471,7,52
9106,203,1645,4,87
9186,3638,1871,8,3
9294,4794,2161,2,62
9319,4792,4470,2,87
9366,2895,718,5,90
9677,655,4187,10,95
9685,1716,3690,-7,28
9988,4588,439,1,5
75,27,2881,8,82
92,209,3543,10,34
247,3188,3836,5,53
601,4276,4365,1,43
898,3840,3711,10,80
1032,3107,2020,8,64
1045,2128,894,9,39
1069,3822,4956,3,54
1393,525,326,9,9
1464,3342,3023,9,51
1530,4735,1011,1,25
1686,1454,1206,10,42
1890,757,1379,2,23
1988,512,4020,2,25
2349,3941,2662,8,39
2416,2040,4710,5,20
2428,764,376,9,20
2564,3589,1155,7,27
2659,4617,1111,9,49
2980,2485,1221,9,61
3052,4829,212,7,8
3147,3554,215,7,98
3262,3922,2437,3,93
3390,3431,4011,5,65
3397,1984,3829,10,88
3438,2511,3410,5,50
3556,334,1607,8,42
3631,571,1634,5,33
4114,4150,4815,7,43
4190,3514,3575,4,92
4321,2736,3994,7,10
5280,1882,3573,2,89
5533,1075,4071,5,18
5590,1404,1327,-3,56
5825,522,3296,1,62
5845,848,4997,10,77
6246,1887,2146,3,61
6276,869,999,4,16
6466,2227,2845,9,55
6502,3492,1140,-8,64
6786,2935,2366,1,70
6866,3188,2207,9,90
6913,907,1407,8,91
7163,38,3431,-3,22
7427,1135,4442,3,29
7563,1743,150,5,570
7636,2963,1218,1,66
7888,975,4549,7,52
8040,177,1955,10,83
8164,2241,850,5,91
8309,281,1621,5,96
8674,3837,2196,6,44
8912,3378,2948,-1,7
9287,1727,971,3,44
9726,4589,625,6,71
315,1637,2577,-9,15
780,4189,3400,7,4
907,534,2579,7,52
956,559,2406,4,91
1310,1156,2278,4,22
1416,1617,1786,7,7
1572,2896,1888,3,8
1601,2382,3908,3,20
3246,2462,440,8,44
3322,4823,1236,6,43
3361,1882,4359,6,89
3445,1753,1536,5,6
3612,3888,103,6,1
3669,77,3973,10,42
4013,1973,3688,1,37
4109,4001,4252,5,25
4350,1401,381,4,33
4424,2600,340,-3,25
4436,2413,2297,10,96
4560,4689,47,3,30
4732,94,3714,3,6
4753,1823,2693,7,41
5100,3148,1084,7,85
5503,4812,2075,6,31
5736,3573,1290,9,48
5815,3439,682,10,54
6092,1878,3662,10,18
6126,3168,1364,5,20
6324,933,3358,4,66
6345,1610,289,9,55
7142,986,3097,1,95
7963,3707,4605,2,43
8172,899,4076,10,876
8241,3755,537,2,89
8429,858,4428,4,64
8544,177,4237,10,11
8638,501,266,4,30
9451,864,4969,5,85
9624,3024,3688,1,6
9825,3513,1320,4,22
464,3288,546,3,24
473,2401,1288,6,65
476,1843,2932,8,48
732,1789,4473,-3,58
1344,1378,1203,5,69
1569,61,445,7,95
2029,214,4802,3,79
2148,512,1954,9,46
2365,602,385,9,66
2427,542,437,3,93
2470,4737,1197,8,27
2717,3712,980,4,40
2841,1848,4068,10,20
2972,2327,4717,9,39
3016,429,2644,3,96
3226,1625,1862,4,66
3321,950,1467,7,35
3554,4232,1431,9,58
4488,3559,4351,5,1
4495,2842,212,9,17
4536,736,4063,5,77
4653,3979,3438,7,80
4682,959,3517,5,31
4943,193,1613,4,44
5043,2807,2496,9,30
5192,4181,2318,8,20
5771,4310,511,-4,44
6194,4297,4671,10,78
6480,4046,29,9,38
6816,1872,1017,4,48
6839,809,1383,5,26
7757,2907,4217,4,36
7980,2870,3992,4,47
8780,3182,1646,10,77
8802,1540,1664,8,18
8925,3625,2032,5,7
8928,827,460,5,75
9157,2621,3695,5,88
9525,3380,3047,10,26
9701,696,205,4,40
9728,3192,2464,2,60
9832,3021,4813,6,59
9917,1664,203,10,58
504,4125,453,1,72
725,3317,2004,6,19
736,2422,3298,10,13
1496,3290,3595,2,78
1609,2636,2329,5,55
1786,568,4172,3,3
2179,4406,4333,8,33
2361,3086,3211,6,97
2367,211,1936,7,89
2789,694,480,10,73
2837,1906,575,6,42
2965,3388,2959,9,87
3055,2089,4,5,90
3230,3866,1582,9,19
3473,2667,4462,9,98
3482,1738,2758,5,47
3699,2442,231,8,2
3811,4003,1972,9,39
3959,520,604,1,50
3978,2918,2306,4,56
3995,3036,469,5,29
4008,4047,424,8,5
4184,3643,1753,3,27
4199,1376,4996,6,4
4332,3603,3785,4,2
4419,344,845,10,35
4477,349,3021,6,51
4751,4928,3030,2,84
4788,883,3168,5,76
5141,684,875,5,120
5357,1421,1267,7,70
5680,474,2361,6,13
5719,1270,4214,5,25
5722,3536,2065,10,9
5880,10,3515,4,19
6209,264,2185,10,94
6378,1601,3487,7,34
6379,799,4508,2,84
6396,2650,2873,4,44
6399,4801,2807,9,10
6515,534,992,5,94
6683,916,1114,5,52
7105,2771,4551,2,35
7593,425,2683,7,50
7639,78,507,10,64
8245,4761,2495,6,92
8374,2919,2641,9,76
8488,4359,794,3,14
8617,894,2136,7,31
8854,133,2906,3,91
9010,3652,3604,8,95
9579,4123,3738,8,95
9679,262,4339,4,28
9861,4442,994,9,15
124,290,11,10,38
489,2980,2438,2,10
516,1943,4921,6,34
594,366,3356,7,57
619,2244,3865,3,34
939,212,1854,8,17
1263,2479,878,9,52
1303,4791,4495,7,39
1395,1972,523,3,13
1468,3660,662,3,94
2212,884,1989,3,17
2451,1248,2248,2,5
2750,2919,4947,7,9
2883,3428,905,7,51
2956,2741,52,5,12
3362,238,4183,10,63
3369,1793,2410,3,37
3593,930,943,10,13
3678,12,1309,10,78
4159,1539,3856,1,60
4263,4276,3079,9,31
4357,2997,4728,9,26
5054,3077,3817,3,59
5176,4330,1515,8,51
5561,4616,3908,7,73
6050,4482,1458,4,6
7320,2920,3662,6,43
7453,2338,329,10,59
7645,1021,1742,10,49
7943,1229,4992,6,86
7987,1094,2232,7,24
8020,2570,4121,4,3
8062,663,3157,4,27
8230,2109,4109,3,29
